FID,STATION_NAME,LOCAL_TRIP_START_TIME,IMOS_SITE_CODE,NRS_TRIP_CODE,NRS_SAMPLE_CODE,UTC_TRIP_START_TIME,LATITUDE,LONGITUDE,SAMPLE_DEPTH_M,SALINITY,SALINITY_FLAG,SALINITY_COMMENTS,SILICATE_UMOL_PER_L,SILICATE_FLAG,NITRATE_UMOL_PER_L,NITRATE_FLAG,PHOSPHATE_UMOL_PER_L,PHOSPHATE_FLAG,AMMONIUM_UMOL_PER_L,AMMONIUM_FLAG,NUTRIENT_COMMENTS,TCO2_UMOL_PER_KG,CARBON_FLAG,CARBON_COMMENTS,TALKALINITY_UMOL_PER_KG,ALKALINITY_FLAG,ALKALINITY_COMMENTS,OXYGEN_UMOL_PER_L,OXYGEN_FLAG,OXYGEN_COMMENTS,geom
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_178,Port Hacking,30/08/2016 9:20,NRSPHB,NRSPHB20160829,NRSPHB20160829_010,2016-08-29T23:20:00Z,-34.1192,151.2267,10,35.667,1,,0.7,1,1,1,0.2,1,0.3,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_179,Port Hacking,30/08/2016 9:20,NRSPHB,NRSPHB20160829,NRSPHB20160829_020,2016-08-29T23:20:00Z,-34.1192,151.2267,20,35.664,1,,0.6,1,1.1,1,0.22,1,0.33,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_17a,Port Hacking,30/08/2016 9:20,NRSPHB,NRSPHB20160829,NRSPHB20160829_025,2016-08-29T23:20:00Z,-34.1192,151.2267,25,35.663,1,,0.6,1,1.1,1,0.24,1,0.35,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_17b,Port Hacking,30/08/2016 9:20,NRSPHB,NRSPHB20160829,NRSPHB20160829_030,2016-08-29T23:20:00Z,-34.1192,151.2267,30,35.662,0,These are the medicine bottles 47,0.7,1,1.2,1,0.21,1,0.35,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_17c,Port Hacking,30/08/2016 9:20,NRSPHB,NRSPHB20160829,NRSPHB20160829_040,2016-08-29T23:20:00Z,-34.1192,151.2267,40,35.66,1,,0.7,1,1.2,1,0.22,1,0.44,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_17d,Port Hacking,30/08/2016 9:20,NRSPHB,NRSPHB20160829,NRSPHB20160829_050,2016-08-29T23:20:00Z,-34.1192,151.2267,50,35.657,0,PHB 160915 43,0.7,1,1.2,1,0.23,1,0.42,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_17e,Port Hacking,30/08/2016 9:20,NRSPHB,NRSPHB20160829,NRSPHB20160829_060,2016-08-29T23:20:00Z,-34.1192,151.2267,60,35.527,1,,1.9,1,5.1,1,0.47,1,0.36,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_17f,Port Hacking,30/08/2016 9:20,NRSPHB,NRSPHB20160829,NRSPHB20160829_075,2016-08-29T23:20:00Z,-34.1192,151.2267,75,35.392,1,,3.1,1,9.1,1,0.68,1,-0.01,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_180,Port Hacking,30/08/2016 9:20,NRSPHB,NRSPHB20160829,NRSPHB20160829_100,2016-08-29T23:20:00Z,-34.1192,151.2267,100,35.209,1,,4.1,1,11.8,1,0.84,1,0.02,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_181,Port Hacking,27/09/2016 9:54,NRSPHB,NRSPHB20160926,NRSPHB20160926_000,2016-09-26T23:54:00Z,-34.1192,151.2267,0,35.716,1,,0.5,0,0.3,0,0.11,0,0.16,0,,2027.17,1,,2329.28,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_182,Port Hacking,27/09/2016 9:54,NRSPHB,NRSPHB20160926,NRSPHB20160926_010,2016-09-26T23:54:00Z,-34.1192,151.2267,10,35.715,1,,0.5,0,0.3,0,0.11,0,0.06,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_183,Port Hacking,27/09/2016 9:54,NRSPHB,NRSPHB20160926,NRSPHB20160926_020,2016-09-26T23:54:00Z,-34.1192,151.2267,20,35.715,1,,0.5,0,0.2,0,0.11,0,0.14,0,,2026.9,1,,2329.96,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_184,Port Hacking,27/09/2016 9:54,NRSPHB,NRSPHB20160926,NRSPHB20160926_025,2016-09-26T23:54:00Z,-34.1192,151.2267,25,35.714,1,,0.5,0,0.3,0,0.12,0,0.09,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_185,Port Hacking,27/09/2016 9:54,NRSPHB,NRSPHB20160926,NRSPHB20160926_030,2016-09-26T23:54:00Z,-34.1192,151.2267,30,35.687,1,,0.7,0,0.7,0,0.15,0,0.22,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_186,Port Hacking,27/09/2016 9:54,NRSPHB,NRSPHB20160926,NRSPHB20160926_040,2016-09-26T23:54:00Z,-34.1192,151.2267,40,35.625,1,,0.9,0,1.1,0,0.18,0,0.24,0,,2056.2,1,,2337.76,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_187,Port Hacking,27/09/2016 9:54,NRSPHB,NRSPHB20160926,NRSPHB20160926_050,2016-09-26T23:54:00Z,-34.1192,151.2267,50,35.59,1,,1,0,1,0,0.21,0,0.58,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_188,Port Hacking,27/09/2016 9:54,NRSPHB,NRSPHB20160926,NRSPHB20160926_060,2016-09-26T23:54:00Z,-34.1192,151.2267,60,35.477,1,,1.8,0,3.5,0,0.5,0,2.74,0,,2080.94,1,,2333.37,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_189,Port Hacking,27/09/2016 9:54,NRSPHB,NRSPHB20160926,NRSPHB20160926_075,2016-09-26T23:54:00Z,-34.1192,151.2267,75,35.415,1,,2.3,0,5.6,0,0.63,0,2.19,0,,2096.86,1,,2329.09,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_18a,Port Hacking,27/09/2016 9:54,NRSPHB,NRSPHB20160926,NRSPHB20160926_100,2016-09-26T23:54:00Z,-34.1192,151.2267,100,35.34,1,,4.2,0,10.7,0,0.82,0,0.17,0,,2120.67,1,,2320.94,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_18b,Port Hacking,31/10/2016 9:35,NRSPHB,NRSPHB20161030,NRSPHB20161030_000,2016-10-30T22:35:00Z,-34.1192,151.2267,0,35.625,1,,0.7,0,0.8,0,0.16,0,0.2,0,,2049.5,1,,2337.25,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_18c,Port Hacking,31/10/2016 9:35,NRSPHB,NRSPHB20161030,NRSPHB20161030_010,2016-10-30T22:35:00Z,-34.1192,151.2267,10,35.622,1,,0.7,0,0.8,0,0.16,0,0.23,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_18d,Port Hacking,31/10/2016 9:35,NRSPHB,NRSPHB20161030,NRSPHB20161030_020,2016-10-30T22:35:00Z,-34.1192,151.2267,20,35.622,1,,0.7,0,0.8,0,0.16,0,0.21,0,,2049.35,1,,2336.95,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_18e,Port Hacking,31/10/2016 9:35,NRSPHB,NRSPHB20161030,NRSPHB20161030_025,2016-10-30T22:35:00Z,-34.1192,151.2267,25,35.619,1,,0.7,0,0.8,0,0.19,0,0.35,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_18f,Port Hacking,31/10/2016 9:35,NRSPHB,NRSPHB20161030,NRSPHB20161030_030,2016-10-30T22:35:00Z,-34.1192,151.2267,30,35.614,1,,0.8,0,0.9,0,0.26,0,3.54,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_190,Port Hacking,31/10/2016 9:35,NRSPHB,NRSPHB20161030,NRSPHB20161030_040,2016-10-30T22:35:00Z,-34.1192,151.2267,40,35.571,1,,1.3,0,2.5,0,0.27,0,0.4,0,,2063.6,1,,2335.32,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_191,Port Hacking,31/10/2016 9:35,NRSPHB,NRSPHB20161030,NRSPHB20161030_050,2016-10-30T22:35:00Z,-34.1192,151.2267,50,35.467,1,,3,0,7.8,0,0.61,0,0.4,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_192,Port Hacking,31/10/2016 9:35,NRSPHB,NRSPHB20161030,NRSPHB20161030_060,2016-10-30T22:35:00Z,-34.1192,151.2267,60,35.455,1,,3,0,8.2,0,0.59,0,0.08,0,,2101.27,1,,2326.82,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_193,Port Hacking,31/10/2016 9:35,NRSPHB,NRSPHB20161030,NRSPHB20161030_075,2016-10-30T22:35:00Z,-34.1192,151.2267,75,35.353,1,,3.4,0,9.8,0,0.64,0,0.03,0,,2111.09,1,,2321.52,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_194,Port Hacking,31/10/2016 9:35,NRSPHB,NRSPHB20161030,NRSPHB20161030_100,2016-10-30T22:35:00Z,-34.1192,151.2267,100,35.234,1,,4.1,0,11.5,0,0.83,0,0.06,0,,2119.45,1,,2315.85,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_195,Port Hacking,5/12/2016 9:45,NRSPHB,NRSPHB20161204,NRSPHB20161204_000,2016-12-04T22:45:00Z,-34.1192,151.2267,0,35.613,0,PHB,0.2,0,0,0,0.1,0,0,0,,2033.34,1,,2336.73,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_196,Port Hacking,5/12/2016 9:45,NRSPHB,NRSPHB20161204,NRSPHB20161204_010,2016-12-04T22:45:00Z,-34.1192,151.2267,10,35.617,1,,0.3,0,0,0,0.1,0,0,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_197,Port Hacking,5/12/2016 9:45,NRSPHB,NRSPHB20161204,NRSPHB20161204_020,2016-12-04T22:45:00Z,-34.1192,151.2267,20,35.533,1,,1,0,1.8,0,0.27,0,0.23,0,,2081.55,1,,2331.48,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_198,Port Hacking,5/12/2016 9:45,NRSPHB,NRSPHB20161204,NRSPHB20161204_025,2016-12-04T22:45:00Z,-34.1192,151.2267,25,35.5,1,,1.2,0,1.9,0,0.34,0,0.57,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_199,Port Hacking,5/12/2016 9:45,NRSPHB,NRSPHB20161204,NRSPHB20161204_030,2016-12-04T22:45:00Z,-34.1192,151.2267,30,35.471,1,,1.9,0,4,0,0.48,0,0.65,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_19a,Port Hacking,5/12/2016 9:45,NRSPHB,NRSPHB20161204,NRSPHB20161204_040,2016-12-04T22:45:00Z,-34.1192,151.2267,40,35.462,1,,2.9,0,7.5,0,0.6,0,0.28,0,,2106.87,1,,2326.61,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_19b,Port Hacking,5/12/2016 9:45,NRSPHB,NRSPHB20161204,NRSPHB20161204_050,2016-12-04T22:45:00Z,-34.1192,151.2267,50,35.559,1,,2,0,5.5,0,0.45,0,0.09,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_19c,Port Hacking,5/12/2016 9:45,NRSPHB,NRSPHB20161204,NRSPHB20161204_060,2016-12-04T22:45:00Z,-34.1192,151.2267,60,35.539,1,,2.1,0,5.8,0,0.46,0,0.02,0,,2088.37,1,,2330.72,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_19d,Port Hacking,5/12/2016 9:45,NRSPHB,NRSPHB20161204,NRSPHB20161204_075,2016-12-04T22:45:00Z,-34.1192,151.2267,75,35.45,1,,2.9,0,7.8,0,0.6,0,0.07,0,,2102.19,1,,2325.27,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_19e,Port Hacking,5/12/2016 9:45,NRSPHB,NRSPHB20161204,NRSPHB20161204_100,2016-12-04T22:45:00Z,-34.1192,151.2267,100,35.388,1,,3.8,0,9.2,0,0.71,0,0.08,0,,2112.92,1,,2323.23,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_19f,Port Hacking,6/02/2017 10:49,NRSPHB,NRSPHB20170205,NRSPHB20170205_000,2017-02-05T23:49:00Z,-34.1192,151.2267,0,35.617,0,PHB170205#168,0.6,0,0.1,0,0.08,0,0,0,,2037.37,1,,2336.04,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1a0,Port Hacking,6/02/2017 10:49,NRSPHB,NRSPHB20170205,NRSPHB20170205_010,2017-02-05T23:49:00Z,-34.1192,151.2267,10,35.615,1,,0.6,0,0.1,0,0.08,0,0.04,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1a1,Port Hacking,6/02/2017 10:49,NRSPHB,NRSPHB20170205,NRSPHB20170205_020,2017-02-05T23:49:00Z,-34.1192,151.2267,20,35.656,1,,0.6,0,0.1,0,0.1,0,0.12,0,,2041.02,1,,2338.44,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1a2,Port Hacking,6/02/2017 10:49,NRSPHB,NRSPHB20170205,NRSPHB20170205_025,2017-02-05T23:49:00Z,-34.1192,151.2267,25,35.632,1,,0.9,0,1,0,0.17,0,0.19,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1a3,Port Hacking,6/02/2017 10:49,NRSPHB,NRSPHB20170205,NRSPHB20170205_030,2017-02-05T23:49:00Z,-34.1192,151.2267,30,35.594,1,,1.5,0,2.8,0,0.27,0,0.18,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1a4,Port Hacking,6/02/2017 10:49,NRSPHB,NRSPHB20170205,NRSPHB20170205_040,2017-02-05T23:49:00Z,-34.1192,151.2267,40,35.559,1,,1.8,0,5.2,0,0.4,0,0.05,0,,2072.75,1,,2333.78,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1a5,Port Hacking,6/02/2017 10:49,NRSPHB,NRSPHB20170205,NRSPHB20170205_050,2017-02-05T23:49:00Z,-34.1192,151.2267,50,35.524,1,,2.3,0,6.7,0,0.46,0,0,0,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1a6,Port Hacking,6/02/2017 10:49,NRSPHB,NRSPHB20170205,NRSPHB20170205_060,2017-02-05T23:49:00Z,-34.1192,151.2267,60,35.521,1,,2.5,0,7.2,0,0.54,0,0.04,0,,2095.35,1,,2331.38,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1a7,Port Hacking,6/02/2017 10:49,NRSPHB,NRSPHB20170205,NRSPHB20170205_075,2017-02-05T23:49:00Z,-34.1192,151.2267,75,35.488,1,,3.4,0,8.6,0,0.65,0,0.04,0,,2109.48,1,,2326.19,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1a8,Port Hacking,6/02/2017 10:49,NRSPHB,NRSPHB20170205,NRSPHB20170205_100,2017-02-05T23:49:00Z,-34.1192,151.2267,100,35.445,1,,4.2,0,9.5,0,0.69,0,0.13,0,,2114.62,1,,2324.62,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1a9,Port Hacking,22/03/2017 9:21,NRSPHB,NRSPHB20170321,NRSPHB20170321_000,2017-03-21T22:21:00Z,-34.1192,151.2267,0,35.067,0,PHB 170321 #205,1.7,1,0.8,1,0.14,1,0.12,1,,2016.41,1,,2307.24,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1aa,Port Hacking,22/03/2017 9:21,NRSPHB,NRSPHB20170321,NRSPHB20170321_010,2017-03-21T22:21:00Z,-34.1192,151.2267,10,35.363,1,,1.4,1,0.5,1,0.14,1,0.22,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1ab,Port Hacking,22/03/2017 9:21,NRSPHB,NRSPHB20170321,NRSPHB20170321_020,2017-03-21T22:21:00Z,-34.1192,151.2267,20,35.474,1,,1.7,1,2.4,1,0.28,1,0.51,1,,2049.58,1,,2331.08,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1ac,Port Hacking,22/03/2017 9:21,NRSPHB,NRSPHB20170321,NRSPHB20170321_025,2017-03-21T22:21:00Z,-34.1192,151.2267,25,35.455,1,,2.1,1,3.3,1,0.35,1,0.72,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1ad,Port Hacking,22/03/2017 9:21,NRSPHB,NRSPHB20170321,NRSPHB20170321_030,2017-03-21T22:21:00Z,-34.1192,151.2267,30,35.489,1,,2.2,1,4.6,1,0.41,1,0.33,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1ae,Port Hacking,22/03/2017 9:21,NRSPHB,NRSPHB20170321,NRSPHB20170321_040,2017-03-21T22:21:00Z,-34.1192,151.2267,40,35.523,1,,2.5,1,6.5,1,0.53,1,0.08,1,,2093.52,1,,2330.05,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1af,Port Hacking,22/03/2017 9:21,NRSPHB,NRSPHB20170321,NRSPHB20170321_050,2017-03-21T22:21:00Z,-34.1192,151.2267,50,35.471,1,,3.3,1,8.5,1,0.62,1,0.12,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1b0,Port Hacking,22/03/2017 9:21,NRSPHB,NRSPHB20170321,NRSPHB20170321_060,2017-03-21T22:21:00Z,-34.1192,151.2267,60,35.465,1,,3,1,8.5,1,0.63,1,0.02,1,,2106.14,1,,2327.5,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1b1,Port Hacking,22/03/2017 9:21,NRSPHB,NRSPHB20170321,NRSPHB20170321_075,2017-03-21T22:21:00Z,-34.1192,151.2267,75,35.369,1,,3.4,1,9.8,1,0.7,1,0.03,1,,2113.91,1,,2322.17,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1b2,Port Hacking,22/03/2017 9:21,NRSPHB,NRSPHB20170321,NRSPHB20170321_100,2017-03-21T22:21:00Z,-34.1192,151.2267,100,35.174,1,,5.2,1,13.1,1,0.93,1,0.04,1,,2128.96,1,,2314.57,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1b3,Port Hacking,19/04/2017 10:00,NRSPHB,NRSPHB20170419,NRSPHB20170419_000,2017-04-19T00:00:00Z,-34.1192,151.2267,0,35.676,0,PHB 170418 #168,0.7,1,0,1,0.04,1,0.04,1,,2013.71,1,,2334.84,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1b4,Port Hacking,19/04/2017 10:00,NRSPHB,NRSPHB20170419,NRSPHB20170419_010,2017-04-19T00:00:00Z,-34.1192,151.2267,10,35.674,1,,0.6,1,0,1,0.04,1,0.4,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1b5,Port Hacking,19/04/2017 10:00,NRSPHB,NRSPHB20170419,NRSPHB20170419_020,2017-04-19T00:00:00Z,-34.1192,151.2267,20,35.675,1,,0.7,1,0,1,0.04,1,0.04,1,,2013.31,1,,2335.06,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1b6,Port Hacking,19/04/2017 10:00,NRSPHB,NRSPHB20170419,NRSPHB20170419_025,2017-04-19T00:00:00Z,-34.1192,151.2267,25,35.664,1,,0.8,1,0,1,0.06,1,0.43,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1b7,Port Hacking,19/04/2017 10:00,NRSPHB,NRSPHB20170419,NRSPHB20170419_030,2017-04-19T00:00:00Z,-34.1192,151.2267,30,35.712,1,,0.9,1,0.7,1,0.12,1,0.52,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1b8,Port Hacking,19/04/2017 10:00,NRSPHB,NRSPHB20170419,NRSPHB20170419_040,2017-04-19T00:00:00Z,-34.1192,151.2267,40,35.678,1,,1.2,1,1.5,1,0.17,1,0.56,1,,2041.33,1,,2337.15,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1b9,Port Hacking,19/04/2017 10:00,NRSPHB,NRSPHB20170419,NRSPHB20170419_050,2017-04-19T00:00:00Z,-34.1192,151.2267,50,35.733,0,175 - no insert,2.4,1,4.5,1,0.39,1,0.64,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1ba,Port Hacking,19/04/2017 10:00,NRSPHB,NRSPHB20170419,NRSPHB20170419_060,2017-04-19T00:00:00Z,-34.1192,151.2267,60,35.506,0,174 - no headspace,2.8,1,5.6,1,0.48,1,0.49,1,,2086.07,1,,2329.57,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1bb,Port Hacking,19/04/2017 10:00,NRSPHB,NRSPHB20170419,NRSPHB20170419_075,2017-04-19T00:00:00Z,-34.1192,151.2267,75,35.49,1,,2.8,1,6.7,1,0.54,1,0.95,1,,2089.61,1,,2325.57,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1bc,Port Hacking,19/04/2017 10:00,NRSPHB,NRSPHB20170419,NRSPHB20170419_100,2017-04-19T00:00:00Z,-34.1192,151.2267,100,35.44,1,,3.5,1,8.6,1,0.66,1,0.12,1,,2106,1,,2327.41,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1bd,Port Hacking,18/05/2017 9:45,NRSPHB,NRSPHB20170517,NRSPHB20170517_000,2017-05-17T23:45:00Z,-34.1192,151.2267,0,35.813,0,all bottles have headspace above shoulder (not much),0.8,1,0.4,1,0.1,1,0.08,1,,2038.43,1,,2346.25,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1be,Port Hacking,18/05/2017 9:45,NRSPHB,NRSPHB20170517,NRSPHB20170517_010,2017-05-17T23:45:00Z,-34.1192,151.2267,10,35.813,0,all bottles are salty and sandy even under caps,0.8,1,0.1,1,0.1,1,0.03,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1bf,Port Hacking,18/05/2017 9:45,NRSPHB,NRSPHB20170517,NRSPHB20170517_020,2017-05-17T23:45:00Z,-34.1192,151.2267,20,35.819,1,,0.8,1,0.1,1,0.1,1,0.09,1,,2038.59,1,,2345.43,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1c0,Port Hacking,18/05/2017 9:45,NRSPHB,NRSPHB20170517,NRSPHB20170517_025,2017-05-17T23:45:00Z,-34.1192,151.2267,25,35.813,1,,0.8,1,0.2,1,0.11,1,0.17,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1c1,Port Hacking,18/05/2017 9:45,NRSPHB,NRSPHB20170517,NRSPHB20170517_030,2017-05-17T23:45:00Z,-34.1192,151.2267,30,35.812,1,,0.8,1,0.1,1,0.08,1,0.07,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1c2,Port Hacking,18/05/2017 9:45,NRSPHB,NRSPHB20170517,NRSPHB20170517_040,2017-05-17T23:45:00Z,-34.1192,151.2267,40,35.811,1,,0.8,1,0.1,1,0.08,1,0.04,1,,2038.7,1,,2348.35,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_1c3,Port Hacking,18/05/2017 9:45,NRSPHB,NRSPHB20170517,NRSPHB20170517_050,2017-05-17T23:45:00Z,-34.1192,151.2267,50,35.787,1,,0.9,1,0.6,1,0.11,1,0.06,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
